k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm
393,2.3852447794681098e-18,2.7755575615628914e-17,3.599409362735895e-17,True,False,stacked_exact,False,23.32919454445008,933.1677817780032,0.11516114454103869,0.07552387695795018,0.0,7.0655035240428505,0.0
394,1.0842021724855044e-18,5.551115123125783e-17,6.089932337220225e-17,True,False,stacked_exact,False,23.340268697965495,933.6107479186198,0.11521912783730243,0.07556059720055454,0.0,7.068913520603684,0.0
395,3.3610267347050637e-18,2.7755575615628914e-17,3.012013924487821e-17,True,False,stacked_exact,False,23.3514736470447,934.0589458817882,0.11527744504159251,0.07559755830231574,0.0,7.07233426090815,0.0
396,6.396792817664476e-18,2.7755575615628914e-17,3.9351819435255063e-17,True,False,stacked_exact,False,23.362767266601995,934.5106906640801,0.11533602376799325,0.07563468391809014,0.0,7.075787210255816,0.0
397,2.710505431213761e-18,0.0,2.4869090154982823e-17,True,False,stacked_exact,False,23.37411117839927,934.9644471359707,0.11539495558818708,0.07567205613195564,0.0,7.079291168583915,0.0
398,4.0115480381963664e-18,1.3877787807814457e-17,2.0315250326756946e-17,True,False,stacked_exact,False,23.38554203713749,935.4216814854997,0.11545425177990085,0.0757096986837531,0.0,7.0828155207573635,0.0
399,4.9873299934333204e-18,3.1031676915590914e-17,3.8430578247876725e-17,True,False,stacked_exact,False,23.397072322681662,935.8828929072665,0.11551386729007693,0.0757475807361825,0.0,7.086348353697419,0.0
400,2.2898349882893854e-16,9.930136612989092e-16,1.294323792788459e-15,True,False,stacked_exact,False,1376.7706710259654,55070.826841038615,6.281437908743804,3.260374237912912,6.280369834735101e-16,480.9161703597955,0.0
401,2.5673907444456745e-16,2.6645352591003757e-15,2.953030476755961e-15,True,False,stacked_exact,False,1376.4588916227879,55058.35566491152,6.258620817604968,3.2387995226261896,2.6645352591003757e-15,480.8989634418018,0.0
402,1.942890293094024e-16,4.0943002132167226e-15,4.192732366056012e-15,True,False,stacked_exact,False,1381.139035396077,55245.561415843076,6.205775284449894,3.194851388646462,4.213000162292041e-15,474.239226325451,0.0
403,9.020562075079397e-17,1.3322676295501878e-15,1.6478596726061692e-15,True,False,stacked_exact,False,1389.0451208577833,55561.80483431133,6.119143673309367,3.1284280150858343,1.4043333874306805e-15,462.0958712706919,0.0
404,1.249000902703301e-16,5.773159728050814e-15,5.836325728149082e-15,True,False,stacked_exact,False,1397.2288686767076,55889.1547470683,5.997523889303414,3.03994079607291,5.773159728050814e-15,446.2157402180853,0.0
405,2.3592239273284576e-16,4.440892098500626e-16,1.1573852734779421e-15,True,False,stacked_exact,False,1403.0753556810344,56123.01422724138,5.841514781910299,2.9301817102132097,4.440892098500626e-16,427.6626014245173,0.0
406,4.163336342344337e-17,4.440892098500626e-16,1.157489861443231e-15,True,False,stacked_exact,False,1404.7374263737936,56189.497054951746,5.652964363782311,2.800260481197512,4.440892098500626e-16,406.9735793661962,0.0
407,4.163336342344337e-17,0.0,7.293255738205727e-16,True,False,stacked_exact,False,1401.1793494366639,56047.17397746656,5.434575711015858,2.6515658834943383,0.0,384.4799600006061,0.0
408,0.0,1.2560739669470201e-15,1.5254206178102027e-15,True,False,stacked_exact,False,1392.0480234423533,55681.92093769413,5.189653916101383,2.485760712489821,1.2560739669470201e-15,360.5026493624573,0.0
409,1.8041124150158794e-16,4.440892098500626e-16,7.260323833745135e-16,True,False,stacked_exact,False,1377.4722899425847,55098.89159770339,4.921989523981583,2.304833153239712,6.280369834735101e-16,335.42781218022054,0.0
410,1.8041124150158794e-16,0.0,1.4812108895830873e-15,True,False,stacked_exact,False,1357.8549236399253,54314.19694559702,4.635637808309888,2.1109622801105195,4.440892098500626e-16,309.72204166912354,0.0
411,2.5673907444456745e-16,8.881784197001252e-16,1.3427177819941594e-15,True,False,stacked_exact,False,1333.7602263653332,53350.40905461334,4.334894575966267,1.9065889304782784,8.881784197001252e-16,283.8595730791562,0.0
412,2.8449465006019636e-16,1.9860273225978185e-15,2.4373755172995672e-15,True,False,stacked_exact,False,1305.7798543420895,52231.19417368358,4.024289964008765,1.6944706527274673,1.9860273225978185e-15,258.3092646395038,0.0
413,2.7755575615628914e-17,4.440892098500626e-16,5.756161263987678e-16,True,False,stacked_exact,False,1274.44979780575,50977.991912230005,3.708571753988479,1.477732804363868,8.881784197001252e-16,233.5188856154716,0.0
414,2.0816681711721685e-17,0.0,7.781440160617535e-16,True,False,stacked_exact,False,1240.2236380120976,49608.94552048391,3.3927333317315678,1.2600473705143793,0.0,209.8907216452309,0.0
415,8.95090418262362e-16,9.930136612989092e-16,1.5447976247367628e-15,True,False,stacked_exact,False,1203.4630559139457,48138.52223655783,3.0820730936325944,1.0460466352818079,1.2560739669470201e-15,187.77601910557493,0.0
416,4.0245584642661925e-16,1.9860273225978185e-15,2.0522644672309526e-15,True,False,stacked_exact,False,1164.444899314196,46577.795972567845,2.7822738069183504,0.8422795862490595,1.9860273225978185e-15,167.47983734124483,0.0
417,1.8041124150158794e-16,0.0,2.2397703769899177e-16,True,False,stacked_exact,False,1123.3829655661946,44935.31862264778,2.4995469389067324,0.6595896126151699,0.0,149.2654505768787,0.0
418,2.7755575615628914e-17,8.881784197001252e-16,1.1626800990132245e-15,True,False,stacked_exact,False,1080.4290334689183,43217.161338756734,2.2407147014072537,0.5179715053983985,8.881784197001252e-16,133.38193488725668,0.0
419,2.0816681711721685e-16,8.881784197001252e-16,1.137501161061565e-15,True,False,stacked_exact,False,1035.7132619736485,41428.53047894594,2.0132066192056173,0.44984549821699177,8.881784197001252e-16,120.05685215282264,0.0
420,1.9860394443096212e-15,0.0,1.392690412619183e-15,True,False,stacked_exact,False,989.360131229734,39574.40524918936,1.8247222763323048,0.4765725728634544,0.0,109.49147727659525,0.0
421,4.163336342344337e-17,8.881784197001252e-16,9.47318109346596e-16,True,False,stacked_exact,False,941.5106209498497,37660.42483799399,1.682247951769998,0.5743190125565174,8.881784197001252e-16,101.82574603463738,0.0
422,7.632783294297951e-17,9.930136612989092e-16,1.1248125367461503e-15,True,False,stacked_exact,False,892.3193816444785,35692.77526577915,1.5902682128524366,0.7042697700349922,9.930136612989092e-16,97.09268899669644,0.0
423,6.591949208711867e-17,1.831026719408895e-15,1.8524241818588678e-15,True,False,stacked_exact,False,841.9674082147191,33678.69632858877,1.5487452432077506,0.8426621508319758,1.831026719408895e-15,95.16028478103274,0.0
424,3.469446951953614e-18,1.790180836524724e-15,1.807540256348655e-15,True,False,stacked_exact,False,790.6677722573702,31626.71089029481,1.5522439635773226,0.9779543643628962,1.7763568394002505e-15,95.71712833791155,0.0
425,8.882394039786704e-16,2.220446049250313e-16,1.1762388987660434e-15,True,False,stacked_exact,False,738.6685526044979,29546.742104179913,1.5911543372883685,1.1044204650672893,4.440892098500626e-16,98.31821457058878,0.0
426,9.049605298586575e-16,9.155133597044475e-16,1.3427317138402227e-15,True,False,stacked_exact,False,686.253232357707,27450.12929430828,1.6542609475491072,1.2190231197337495,8.881784197001252e-16,102.46562080974775,0.0
427,3.469446951953614e-18,9.155133597044475e-16,9.429807903274485e-16,True,False,stacked_exact,False,633.7390982951312,25349.56393180525,1.7310350080710426,1.320093016767693,8.881784197001252e-16,107.68027490526397,0.0
428,8.326672684688674e-17,8.881784197001252e-16,8.948421849137952e-16,True,False,stacked_exact,False,581.4748081338066,23258.99232535226,1.8127950667104997,1.4067442491508968,8.881784197001252e-16,113.54106430703094,0.0
429,3.469446951953614e-18,8.881784197001252e-16,9.11037604392539e-16,True,False,stacked_exact,False,529.8365103822587,21193.460415290352,1.8929065151854485,1.4785914815555128,8.881784197001252e-16,119.69492746433198,0.0
430,4.518280359883027e-16,4.440892098500626e-16,6.406249124650145e-16,True,False,stacked_exact,False,479.22302447754413,19168.920979101767,1.9665086132231646,1.5355981509582652,4.440892098500626e-16,125.85096626243345,0.0
431,1.5612511283791264e-17,0.0,9.840043419809034e-17,True,False,stacked_exact,False,430.0497027469656,17201.988109878625,2.0301208991083373,1.5779857114291371,0.0,131.76969195192,0.0
432,6.938893903907228e-18,8.881784197001252e-16,8.918658089061276e-16,True,False,stacked_exact,False,382.7405994793402,15309.623979173608,2.081290988209029,1.606175540031569,8.881784197001252e-16,137.2532385599156,0.0
433,3.642919299551295e-17,0.0,9.035263967692996e-17,True,False,stacked_exact,False,337.71947789331807,13508.779115732725,2.1183340271307327,1.620753345600745,0.0,142.13822177369047,0.0
434,9.167106775720482e-16,0.0,9.040427551545796e-16,True,False,stacked_exact,False,295.4017376402132,11816.069505608526,2.1401245537158538,1.622419897037955,0.0,146.29080525943255,0.0
435,3.642919299551295e-17,0.0,1.1401369039587375e-16,True,False,stacked_exact,False,256.174721259808,10246.988850392321,2.1460031167534983,1.6119867638321768,0.0,149.60921759583363,0.0
436,4.85722573273506e-17,0.0,8.801901025119317e-17,True,False,stacked_exact,False,220.39486280041342,8815.794512016537,2.135696956615203,1.5903491421899665,0.0,152.0205594517674,0.0
437,1.474514954580286e-17,0.0,4.2193229951095886e-17,True,False,stacked_exact,False,188.37697659475825,7535.07906379033,2.109314020598886,1.5584942074545998,0.0,153.48436906452727,0.0
438,2.3418766925686896e-17,0.0,3.814880286838968e-17,True,False,stacked_exact,False,160.40015828377824,6416.00633135113,2.067274737485874,1.517445041232293,0.0,153.9905659015363,0.0
439,1.1114420827879992e-16,0.0,1.250109645379191e-16,True,False,stacked_exact,False,136.69402367009764,5467.7609468039045,2.0103302986254543,1.4682697817085817,0.0,153.57145978354288,0.0
440,1.3877787807814457e-17,2.220446049250313e-16,2.234185583430124e-16,True,False,stacked_exact,False,117.46405590965107,4698.562236386043,1.9395568092791848,1.4120702973501045,0.0,152.29867970762544,0.0
441,2.8189256484623115e-17,3.3422138886441676e-16,3.3942580806806154e-16,True,False,stacked_exact,False,102.90905768319216,4116.362307327687,1.8563451622778575,1.3499706214943767,4.440892098500626e-16,150.28169820473158,0.0
442,8.673617379884035e-19,1.1102230246251565e-16,1.147819585227002e-16,True,False,stacked_exact,False,93.20576221155655,3728.2304884622617,1.7623828417497096,1.28310388415448,0.0,147.66461200667325,0.0
443,1.3010426069826053e-18,0.0,5.696030895121439e-17,True,False,stacked_exact,False,88.42440942832455,3536.976377132982,1.6596340143044193,1.2126029007735344,0.0,144.62008056013357,0.0
444,1.734723475976807e-17,0.0,1.0028452419902416e-16,True,False,stacked_exact,False,88.39796410912838,3535.9185643651354,1.5503094274352762,1.1395858013342606,0.0,141.33852999582706,0.0
445,2.0816681711721685e-17,1.1102230246251565e-16,1.354688277776189e-16,True,False,stacked_exact,False,92.65871390800135,3706.3485563200534,1.4368366405216817,1.065143183812324,0.0,138.01505315675254,0.0
446,2.42861286636753e-17,1.1102230246251565e-16,1.2290854761848227e-16,True,False,stacked_exact,False,100.52739486203656,4021.0957944814627,1.321832538325463,0.9903256749119779,0.0,134.83333172542964,0.0
447,1.691355389077387e-17,2.2887833992611187e-16,2.530391854303681e-16,True,False,stacked_exact,False,111.27139529702661,4450.855811881065,1.2080800834967533,0.9161321590056963,0.0,131.94855291631163,0.0
448,4.7704895589362195e-18,0.0,9.950779071333687e-17,True,False,stacked_exact,False,124.20784304951809,4968.313721980724,1.0984870697218276,0.8434837799866322,0.0,129.47208552010986,0.0
449,6.938893903907228e-18,0.0,1.4437574835458443e-16,True,False,stacked_exact,False,138.72900838722694,5549.160335489078,0.996096174536438,0.7732474649113481,0.0,127.46594244271365,0.0
450,9.540979117872439e-18,0.0,1.612310248354076e-16,True,False,stacked_exact,False,154.30212628411346,6172.085051364538,0.9039933438535152,0.7062104028916238,0.0,125.92780929093495,0.0
451,1.734723475976807e-17,0.0,9.055503309385532e-17,True,False,stacked_exact,False,170.45187666827573,6818.075066731029,0.825143005662361,0.6430726560403371,0.0,124.8018406887434,0.0
452,2.5153490401663703e-17,2.220446049250313e-16,2.520158305028593e-16,True,False,stacked_exact,False,186.75251549420685,7470.100619768274,0.7620689234629998,0.5844398258702078,0.0,123.99159824879112,0.0
453,2.2388184186990767e-16,2.220446049250313e-16,3.4164047759880895e-16,True,False,stacked_exact,False,202.82612355548306,8113.044942219323,0.7163699787845084,0.5308145029788058,0.0,123.37566114279655,0.0
454,6.938893903907228e-18,8.95090418262362e-16,9.830204464068065e-16,True,False,stacked_exact,False,218.34350747127192,8733.740298850877,0.6882078658541655,0.4825851003642944,8.881784197001252e-16,122.8236273659696,0.0
455,1.214306433183765e-17,0.0,3.9247761199883066e-16,True,False,stacked_exact,False,233.0253501022179,9321.014004088716,0.676063499082892,0.44001217245969476,0.0,122.21007515266922,0.0
456,3.382710778154774e-17,4.440892098500626e-16,4.75889975218999e-16,True,False,stacked_exact,False,246.6422262362298,9865.689049449189,0.6769985663024443,0.4032115414437505,4.440892098500626e-16,121.42468412664981,0.0
457,4.2500725161431774e-17,8.881784197001252e-16,9.251980421057085e-16,True,False,stacked_exact,False,259.0140351595862,10360.561406383446,0.6873430014002724,0.3721513254075366,8.881784197001252e-16,120.37868849454273,0.0
458,4.441434166503682e-16,4.440892098500626e-16,6.574540531958845e-16,True,False,stacked_exact,False,270.00990327556974,10800.396131022786,0.7034059063420574,0.34661796343721135,4.440892098500626e-16,119.00330926497155,0.0
459,2.221817818891996e-16,8.881784197001252e-16,9.541507023288507e-16,True,False,stacked_exact,False,279.53699745390776,11181.479898156309,0.7219958843287761,0.3262397560845646,8.881784197001252e-16,117.25967522423942,0.0
460,2.2208695253419636e-16,4.440892098500626e-16,5.228292212720473e-16,True,False,stacked_exact,False,287.54000689763853,11501.600275905541,0.7406256059838875,0.31051774637743385,4.440892098500626e-16,115.13131934722067,0.0
461,2.2221394694025363e-16,8.95090418262362e-16,9.889329574975466e-16,True,False,stacked_exact,False,293.9972570081987,11759.890280327949,0.757511030813606,0.2988773321295317,8.881784197001252e-16,112.62049017346598,0.0
462,1.9081958235744878e-17,0.0,2.1811948579348634e-16,True,False,stacked_exact,False,298.91598324092905,11956.639329637164,0.7714752480258286,0.29073000275466176,0.0,109.74498047492929,0.0
463,8.895055758132639e-16,4.440892098500626e-16,1.1999553707579588e-15,True,False,stacked_exact,False,302.3274261050394,12093.097044201577,0.7818285799139071,0.28553083307095417,4.440892098500626e-16,106.5350984047186,0.0
464,2.231868554647719e-16,2.220446049250313e-16,3.4952902854423555e-16,True,False,stacked_exact,False,304.2822371491409,12171.289485965635,0.7882575475584455,0.2828189048098514,0.0,103.03067250589665,0.0
465,1.9081958235744878e-17,0.0,9.563067216234964e-17,True,False,stacked_exact,False,304.84636746239363,12193.854698495743,0.7907326008655553,0.2822343499771629,0.0,99.27823790813414,0.0
466,1.9081958235744878e-17,4.440892098500626e-16,5.831448906261508e-16,True,False,stacked_exact,False,304.0973433183786,12163.893732735143,0.7894350475774217,0.28351415582382195,4.440892098500626e-16,95.32867766248465,0.0
467,5.0306980803327406e-17,4.577566798522237e-16,6.417155912429617e-16,True,False,stacked_exact,False,302.1212416243883,12084.849664975529,0.784699466757382,0.28647221143371765,4.440892098500626e-16,91.23510184127241,0.0
468,1.0408340855860843e-17,1.1102230246251565e-16,2.6638447653053633e-16,True,False,stacked_exact,False,299.010022848888,11960.40091395552,0.776968076294551,0.2909716423322111,0.0,87.0512382178501,0.0
469,2.2215299868541707e-16,4.440892098500626e-16,5.33218871116833e-16,True,False,stacked_exact,False,294.85937077781756,11794.3748311127,0.7667538966977971,0.29689679376950145,4.440892098500626e-16,82.83018368847212,0.0
470,5.0306980803327406e-17,4.577566798522237e-16,6.232554713509154e-16,True,False,stacked_exact,False,289.76709878850403,11590.68395154016,0.7546096740243924,0.30412919309774605,4.440892098500626e-16,78.62330481227305,0.0
471,4.983972550515119e-16,0.0,4.055744585555228e-16,True,False,stacked_exact,False,283.83174067436227,11353.26962697449,0.7411011406337881,0.31253116042690315,0.0,74.47955901329469,0.0
472,3.1470771739840384e-16,0.0,2.795600592069156e-16,True,False,stacked_exact,False,277.15156020133753,11086.062408053502,0.7267830914343424,0.3219374977399701,0.0,70.44487955186808,0.0
473,4.442551972871225e-16,1.1102230246251565e-16,2.5314917415755166e-16,True,False,stacked_exact,False,269.8237666246958,10792.950664987831,0.7121775934005018,0.3321543833496504,0.0,66.56168316154097,0.0
