episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,accepted_candidate_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error,case,family,gate,phase
34,26400,27200,800,-7.086012213620512,-5668.80977089641,-7.086012213620512,-5668.80977089641,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0,0,0,0,0,3,-72.05985313376357,0.0,0.2201331215988688,2.7542837440930725,0.115413889113922,0.3248523540838157,1.0947211473875125,2.7542837440930725,Cold start no gate,Cold start,False,full_RL
35,27200,28000,800,-7.808845784483415,-6247.076627586732,-7.808845784483415,-6247.076627586732,0.0,0.0,27,0.03375,27,0.03375,0,0.0,0,0,0,0,0,0,7,-77.1776250635196,0.0,0.2221125086879348,2.716557219594506,0.1231529587654382,0.3210720586104315,1.1086718646631837,2.716557219594506,Cold start no gate,Cold start,False,full_RL
36,28000,28800,800,-7.276083343114592,-5820.866674491674,-7.276083343114592,-5820.866674491674,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0,0,0,0,0,4,-74.43693087764689,0.0,0.2238184710957284,2.780593763918091,0.1206834932993716,0.3269534488920851,1.0737016034605844,2.780593763918091,Cold start no gate,Cold start,False,full_RL
37,28800,29600,800,-7.562904812312263,-6050.32384984981,-7.562904812312263,-6050.32384984981,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,3,-70.37812555582366,0.0,0.2146019697538975,2.8624335389969247,0.1236984010803607,0.3055055384274344,1.1086841573545203,2.8624335389969247,Cold start no gate,Cold start,False,full_RL
38,29600,30400,800,-7.559466310653934,-6047.573048523147,-7.559466310653934,-6047.573048523147,0.0,0.0,22,0.0275,22,0.0275,0,0.0,0,0,0,0,0,0,5,-63.92632390560868,0.0,0.2115591961597468,2.486598191561143,0.1230114158749434,0.3001069764445503,1.1055616315755843,2.486598191561143,Cold start no gate,Cold start,False,full_RL
39,30400,31200,800,-7.250935464502437,-5800.74837160195,-7.250935464502437,-5800.74837160195,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0,0,0,0,0,6,-73.15020648599022,0.0,0.2035867042811776,2.4935906981759786,0.1244591965467831,0.2827142120155722,1.1017006747158713,2.4935906981759786,Cold start no gate,Cold start,False,full_RL
40,31200,32000,800,-7.386775712186722,-5909.420569749378,-7.386775712186722,-5909.420569749378,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0,0,0,0,0,7,-76.3314873399695,0.0,0.22460713918189,2.4579271950769908,0.1187711603563299,0.3304431180074501,1.071977556164787,2.4579271950769908,Cold start no gate,Cold start,False,full_RL
41,32000,32800,800,-6.997010530006223,-5597.608424004979,-6.997010530006223,-5597.608424004979,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,3,-70.01343622367801,0.0,0.2112868453777738,2.769473320619511,0.1185893318072489,0.3039843589482987,1.0734009940190044,2.769473320619511,Cold start no gate,Cold start,False,full_RL
42,32800,33600,800,-7.114133688554766,-5691.306950843813,-7.114133688554766,-5691.306950843813,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,7,-65.51731224804973,0.0,0.2090775985143718,2.741162994382876,0.1174536881178197,0.3007015089109239,1.0839183764993383,2.741162994382876,Cold start no gate,Cold start,False,full_RL
43,33600,34400,800,-6.833030240392389,-5466.424192313911,-6.833030240392389,-5466.424192313911,0.0,0.0,26,0.0325,26,0.0325,0,0.0,0,0,0,0,0,0,5,-55.47716874766638,0.0,0.184687365119918,2.4675736555785197,0.1175775999815118,0.2517971302583242,1.0942282743800522,2.4675736555785197,Cold start no gate,Cold start,False,full_RL
44,34400,35200,800,-6.805476296716031,-5444.381037372825,-6.805476296716031,-5444.381037372825,0.0,0.0,24,0.03,24,0.03,0,0.0,0,0,0,0,0,0,7,-50.40283568252721,0.0,0.2080554206461903,2.664266271696249,0.115281381863294,0.3008294594290866,1.0778210689629135,2.664266271696249,Cold start no gate,Cold start,False,full_RL
45,35200,36000,800,-7.043156555367165,-5634.525244293733,-7.043156555367165,-5634.525244293733,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,7,-51.65651168572708,0.0,0.2122838122361801,2.6263803153510707,0.1176474240400137,0.3069202004323464,1.1162942609564095,2.6263803153510707,Cold start no gate,Cold start,False,full_RL
46,36000,36800,800,-6.7827828684153255,-5426.226294732261,-6.7827828684153255,-5426.226294732261,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,5,-64.90216488721194,0.0,0.206077954807002,2.755205220320761,0.1137052289632076,0.2984506806507964,1.091605418028459,2.755205220320761,Cold start no gate,Cold start,False,full_RL
47,36800,37600,800,-6.5999077080992015,-5279.926166479361,-6.5999077080992015,-5279.926166479361,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,6,-60.55686382753686,0.0,0.1942851137351537,2.5474965131845693,0.1160674972080601,0.2725027302622473,1.1208900787417613,2.5474965131845693,Cold start no gate,Cold start,False,full_RL
48,37600,38400,800,-6.715660005210135,-5372.528004168108,-6.715660005210135,-5372.528004168108,0.0,0.0,21,0.02625,21,0.02625,0,0.0,0,0,0,0,0,0,7,-50.22722971284492,0.0,0.1958778776876463,2.7096562869358536,0.1187751821682749,0.2729805732070177,1.103699886225097,2.7096562869358536,Cold start no gate,Cold start,False,full_RL
49,38400,39200,800,-6.65323611373875,-5322.588890991,-6.65323611373875,-5322.588890991,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0,0,0,0,0,6,-53.88311110571453,0.0,0.1855907500789737,2.428160188419554,0.1184048644586168,0.2527766356993306,1.1204858756925635,2.428160188419554,Cold start no gate,Cold start,False,full_RL
50,39200,40000,800,-6.542506907782738,-5234.00552622619,-6.542506907782738,-5234.00552622619,0.0,0.0,22,0.0275,22,0.0275,0,0.0,0,0,0,0,0,0,6,-55.08711438719263,0.0,0.2021886496503313,2.582242167943946,0.1162725405612662,0.2881047587393964,1.0741822565696668,2.582242167943946,Cold start no gate,Cold start,False,full_RL
51,40000,40800,800,-6.35784015932312,-5086.272127458496,-6.35784015932312,-5086.272127458496,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,9,-48.21033886717157,0.0,0.1736937359525416,2.5006598264352533,0.1176135782949795,0.2297738936101038,1.0897784147705205,2.5006598264352533,Cold start no gate,Cold start,False,full_RL
52,40800,41600,800,-6.586083812282261,-5268.867049825809,-6.586083812282261,-5268.867049825809,0.0,0.0,28,0.035,28,0.035,0,0.0,0,0,0,0,0,0,9,-59.65826918666687,0.0,0.192034928128984,2.6036680670444525,0.1156724952554696,0.2683973610024985,1.080030022733204,2.6036680670444525,Cold start no gate,Cold start,False,full_RL
53,41600,42400,800,-6.354708635268626,-5083.7669082149005,-6.354708635268626,-5083.7669082149005,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0,0,0,0,0,10,-40.4936445692025,0.0,0.1851478967762557,2.509198303503922,0.115836654854084,0.2544591386984274,1.0703287432450868,2.509198303503922,Cold start no gate,Cold start,False,full_RL
54,42400,43200,800,-6.756880943451255,-5405.504754761004,-6.756880943451255,-5405.504754761004,0.0,0.0,21,0.02625,21,0.02625,0,0.0,0,0,0,0,0,0,9,-57.48074337263233,0.0,0.207381875458554,2.691582163773944,0.1154556548079864,0.2993080961091215,1.0830695715091334,2.691582163773944,Cold start no gate,Cold start,False,full_RL
55,43200,44000,800,-6.49690056289364,-5197.5204503149125,-6.49690056289364,-5197.5204503149125,0.0,0.0,25,0.03125,25,0.03125,0,0.0,0,0,0,0,0,0,9,-60.91366685328683,0.0,0.1971849902225018,2.682738463793328,0.1153477115263617,0.279022268918642,1.0878625486485047,2.682738463793328,Cold start no gate,Cold start,False,full_RL
56,44000,44800,800,-6.65017594435162,-5320.140755481296,-6.65017594435162,-5320.140755481296,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,8,-57.09258787391411,0.0,0.2039833004284321,2.5761031980158577,0.1155018976987117,0.2924647031581526,1.0627925434273542,2.5761031980158577,Cold start no gate,Cold start,False,full_RL
57,44800,45600,800,-6.569455497102231,-5255.564397681785,-6.569455497102231,-5255.564397681785,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0,0,0,0,0,9,-55.19672813614545,0.0,0.2019269999240459,2.579089206167396,0.1144596084818406,0.2893943913662512,1.0712358635210824,2.579089206167396,Cold start no gate,Cold start,False,full_RL
58,45600,46400,800,-6.446983941060811,-5157.587152848649,-6.446983941060811,-5157.587152848649,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0,0,0,0,0,6,-53.668062746360704,0.0,0.1972242262894685,2.4497159489599767,0.1137289322409788,0.2807195203379582,1.070514723730145,2.4497159489599767,Cold start no gate,Cold start,False,full_RL
59,46400,47200,800,-6.464467547338834,-5171.574037871067,-6.464467547338834,-5171.574037871067,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0,0,0,0,0,8,-61.58225582181581,0.0,0.2026580788665361,2.543789493745976,0.116358958494415,0.2889571992386572,1.0669328441696808,2.543789493745976,Cold start no gate,Cold start,False,full_RL
60,47200,48000,800,-6.485179571757961,-5188.143657406368,-6.485179571757961,-5188.143657406368,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0,0,0,0,0,7,-48.46938301052444,0.0,0.2037384899767148,2.843880837401798,0.1167774785082115,0.2906995014452181,1.0722421330045022,2.843880837401798,Cold start no gate,Cold start,False,full_RL
61,48000,48800,800,-6.6438584178244176,-5315.086734259534,-6.6438584178244176,-5315.086734259534,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,6,-64.13995240696909,0.0,0.2032203181309325,2.675887564515051,0.1180071835654983,0.2884334526963667,1.083730481645509,2.675887564515051,Cold start no gate,Cold start,False,full_RL
62,48800,49600,800,-6.423979983239075,-5139.18398659126,-6.423979983239075,-5139.18398659126,0.0,0.0,21,0.02625,21,0.02625,0,0.0,0,0,0,0,0,0,4,-52.70167810273841,0.0,0.2142366873805845,2.939230666002232,0.1116822827715829,0.3167910919895862,1.0298433907319056,2.939230666002232,Cold start no gate,Cold start,False,full_RL
63,49600,50400,800,-6.481655524687913,-5185.32441975033,-6.481655524687913,-5185.32441975033,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0,0,0,0,0,4,-56.309149686578735,0.0,0.2084311343432669,2.561505171480576,0.1165517857106077,0.3003104829759261,1.091462041612138,2.561505171480576,Cold start no gate,Cold start,False,full_RL
64,50400,51200,800,-6.57769096183223,-5262.152769465784,-6.57769096183223,-5262.152769465784,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,6,-58.57418289866371,0.0,0.2000432445057312,2.558491486582966,0.1208898786336157,0.2791966103778467,1.116784305766627,2.558491486582966,Cold start no gate,Cold start,False,full_RL
65,51200,52000,800,-6.247928989814989,-4998.343191851991,-6.247928989814989,-4998.343191851991,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0,0,0,0,0,5,-66.98822405313035,0.0,0.1938388613160606,2.7270569414571924,0.1145243592805699,0.2731533633515512,1.0585507160350898,2.7270569414571924,Cold start no gate,Cold start,False,full_RL
66,52000,52800,800,-6.370616067990131,-5096.492854392105,-6.370616067990131,-5096.492854392105,0.0,0.0,21,0.02625,21,0.02625,0,0.0,0,0,0,0,0,0,5,-65.26673449563373,0.0,0.2099740010456728,2.8935792002599783,0.1134069123704772,0.3065410897208686,1.051219296797376,2.8935792002599783,Cold start no gate,Cold start,False,full_RL
67,52800,53600,800,-6.069595180249971,-4855.676144199977,-6.069595180249971,-4855.676144199977,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,3,-62.57366643136732,0.0,0.1866445669982742,2.6048276792487286,0.1170180810525229,0.2562710529440255,1.071199490224187,2.6048276792487286,Cold start no gate,Cold start,False,full_RL
68,53600,54400,800,-6.367406104638064,-5093.924883710452,-6.367406104638064,-5093.924883710452,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0,0,0,0,0,4,-65.06146040269118,0.0,0.1997286269304879,2.721200345974239,0.1159848232249958,0.28347243063598,1.0822118625378647,2.721200345974239,Cold start no gate,Cold start,False,full_RL
69,54400,55200,800,-6.448217018136308,-5158.573614509047,-6.448217018136308,-5158.573614509047,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,7,-57.95286801970519,0.0,0.2120735425525756,2.819710655301776,0.116678982435958,0.3074681026691932,1.112943305527173,2.819710655301776,Cold start no gate,Cold start,False,full_RL
70,55200,56000,800,-6.371018910523849,-5096.815128419079,-6.371018910523849,-5096.815128419079,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0,0,0,0,0,5,-67.62105059364296,0.0,0.1915506518939706,2.5676240854097614,0.119436203081532,0.2636651007064093,1.1120599822363273,2.5676240854097614,Cold start no gate,Cold start,False,full_RL
71,56000,56800,800,-6.169303520880049,-4935.442816704039,-6.169303520880049,-4935.442816704039,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0,0,0,0,0,4,-67.80802692875693,0.0,0.1947849961901309,2.888501140695439,0.1143668408762574,0.2752031515040044,1.0664522002462324,2.888501140695439,Cold start no gate,Cold start,False,full_RL
72,56800,57600,800,-5.83447410745475,-4667.5792859638,-5.83447410745475,-4667.5792859638,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0,0,0,0,0,5,-68.33528308325515,0.0,0.1919668666817598,2.7184908634462204,0.1129084554762916,0.271025277887228,1.0576474148572728,2.7184908634462204,Cold start no gate,Cold start,False,full_RL
73,57600,58400,800,-6.052704956596045,-4842.163965276836,-6.052704956596045,-4842.163965276836,0.0,0.0,24,0.03,24,0.03,0,0.0,0,0,0,0,0,0,6,-59.87417783321416,0.0,0.1863376569555295,2.547889443636393,0.1166840792804936,0.2559912346305655,1.0940211832884708,2.547889443636393,Cold start no gate,Cold start,False,full_RL
74,58400,59200,800,-5.94048205921927,-4752.385647375416,-5.94048205921927,-4752.385647375416,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0,0,0,0,0,4,-65.88249337782338,0.0,0.1798064245214057,2.428892150495983,0.1171838563968892,0.242428992645922,1.091039173730722,2.428892150495983,Cold start no gate,Cold start,False,full_RL
75,59200,60000,800,-5.871440401509504,-4697.152321207603,-5.871440401509504,-4697.152321207603,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0,0,0,0,0,5,-70.33784172033074,0.0,0.1719290123307535,2.5497564352188533,0.1158620299174686,0.2279959947440383,1.0796961369656062,2.5497564352188533,Cold start no gate,Cold start,False,full_RL
76,60000,60800,800,-5.880592859190171,-4704.474287352136,-5.880592859190171,-4704.474287352136,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0,0,0,0,0,4,-67.1297623311981,0.0,0.1752150149482993,2.531154877866072,0.1162725954869902,0.2341574344096084,1.0923447901806869,2.531154877866072,Cold start no gate,Cold start,False,full_RL
77,60800,61600,800,-6.015335582966039,-4812.268466372831,-6.015335582966039,-4812.268466372831,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,7,-60.615735375142776,0.0,0.1924396165783674,2.793882951715773,0.1170960650241598,0.267783168132575,1.0982932200822022,2.793882951715773,Cold start no gate,Cold start,False,full_RL
78,61600,62400,800,-6.151543347007979,-4921.234677606383,-6.151543347007979,-4921.234677606383,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0,0,0,0,0,3,-61.12513412042313,0.0,0.2011957272587063,2.9401957848736515,0.118110153766729,0.2842813007506835,1.110627718732967,2.9401957848736515,Cold start no gate,Cold start,False,full_RL
79,62400,63200,800,-6.030100142472846,-4824.080113978277,-6.030100142472846,-4824.080113978277,0.0,0.0,27,0.03375,27,0.03375,0,0.0,0,0,0,0,0,0,4,-70.59162502438221,0.0,0.1953476700179923,2.6577492291035583,0.1153004598925333,0.2753948801434513,1.1174787834401243,2.6577492291035583,Cold start no gate,Cold start,False,full_RL
80,63200,64000,800,-6.349724227241662,-5079.77938179333,-6.349724227241662,-5079.77938179333,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0,0,0,0,0,4,-62.60224152744138,0.0,0.1811100465299462,2.582607834616738,0.1235513415440592,0.2386687515158333,1.1353009801997858,2.582607834616738,Cold start no gate,Cold start,False,full_RL
81,64000,64800,800,-5.972484065268454,-4777.987252214763,-5.972484065268454,-4777.987252214763,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,6,-72.60736392764215,0.0,0.1823349304165549,2.343424321235944,0.1186145588118512,0.2460553020212587,1.0675524123759974,2.343424321235944,Cold start no gate,Cold start,False,full_RL
82,64800,65600,800,-5.63562918993108,-4508.503351944863,-5.63562918993108,-4508.503351944863,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0,0,0,0,0,6,-55.53030834982678,0.0,0.1750854007319285,2.466863557327372,0.1137497675454358,0.2364210339184212,1.0624152662990256,2.466863557327372,Cold start no gate,Cold start,False,full_RL
83,65600,66400,800,-5.555647553174285,-4444.518042539427,-5.555647553174285,-4444.518042539427,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,6,-66.5907610229907,0.0,0.1824836484802993,2.572244842820055,0.1138454574841998,0.2511218394763989,1.0671087618869493,2.572244842820055,Cold start no gate,Cold start,False,full_RL
84,66400,67200,800,-5.994096637080307,-4795.277309664245,-5.994096637080307,-4795.277309664245,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0,0,0,0,0,6,-60.33520813428117,0.0,0.1795217730441018,2.675559015067279,0.1187049491643049,0.2403385969238986,1.087540207184758,2.675559015067279,Cold start no gate,Cold start,False,full_RL
85,67200,68000,800,-5.932422656899573,-4745.938125519659,-5.932422656899573,-4745.938125519659,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0,0,0,0,0,5,-70.67137766995643,0.0,0.1823513042113607,2.722846805768881,0.1170812888097054,0.247621319613016,1.1063750489185398,2.722846805768881,Cold start no gate,Cold start,False,full_RL
86,68000,68800,800,-5.58098211764589,-4464.785694116712,-5.58098211764589,-4464.785694116712,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0,0,0,0,0,5,-52.95013289688211,0.0,0.1762114861376087,2.554542918154141,0.1148250561167611,0.2375979161584562,1.068464302250375,2.554542918154141,Cold start no gate,Cold start,False,full_RL
87,68800,69600,800,-6.041901175080788,-4833.520940064631,-6.041901175080788,-4833.520940064631,0.0,0.0,14,0.0175,14,0.0175,0,0.0,0,0,0,0,0,0,6,-65.19364258539929,0.0,0.1829065730686569,2.6961722358115026,0.1213419247412555,0.2444712213960582,1.1350982792066897,2.6961722358115026,Cold start no gate,Cold start,False,full_RL
88,69600,70400,800,-5.891231578831833,-4712.985263065466,-5.891231578831833,-4712.985263065466,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0,0,0,0,0,4,-74.01535118994661,0.0,0.1821032937988186,2.7227776234925045,0.1179611869010785,0.2462454006965587,1.081272109561453,2.7227776234925045,Cold start no gate,Cold start,False,full_RL
89,70400,71200,800,-5.59976898243998,-4479.815185951984,-5.59976898243998,-4479.815185951984,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0,0,0,0,0,6,-67.87555910461776,0.0,0.1750913088549462,2.681936525290155,0.1155572189192619,0.2346253987906305,1.0920785853381694,2.681936525290155,Cold start no gate,Cold start,False,full_RL
90,71200,72000,800,-5.566627346165904,-4453.301876932723,-5.566627346165904,-4453.301876932723,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,6,-63.86759557783671,0.0,0.1781491754216716,2.742158665752072,0.1157750265889582,0.240523324254385,1.085867747083438,2.742158665752072,Cold start no gate,Cold start,False,full_RL
91,72000,72800,800,-5.600632697255573,-4480.506157804459,-5.600632697255573,-4480.506157804459,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,5,-71.54607185204736,0.0,0.1819605677412795,2.84384972155857,0.1134736684411084,0.2504474670414505,1.054376211386482,2.84384972155857,Cold start no gate,Cold start,False,full_RL
92,72800,73600,800,-5.863506196919819,-4690.804957535856,-5.863506196919819,-4690.804957535856,0.0,0.0,26,0.0325,26,0.0325,0,0.0,0,0,0,0,0,0,9,-68.32613308678162,0.0,0.1760945322234232,2.5515470717373887,0.1188313839561948,0.2333576804906517,1.0966914920832167,2.5515470717373887,Cold start no gate,Cold start,False,full_RL
