case,episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,projection_count,projection_rate,accepted_candidate_count,section16_projection_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_hold_prev_count,solver_hold_prev_count,gart_target_hold_prev_count,gart_solver_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error
Cold start + gate,71,56000,56800,800,-8.108027283920867,-6486.4218271366935,-7.1839479984077705,-5747.158398726217,0.9240792855130954,739.2634284104763,0,0.0,0,0.0,15,0.01875,0,0.0,785,0,11,11,0,0,0,4,0,4,0,4,-59.42426169554301,10.31381482639085,0.2210732549999594,2.6538925088158862,0.1185431515457895,0.3236033584541293,1.0716204997955203,2.6538925088158862
Cold start + gate,72,56800,57600,800,-11.407435903390049,-9125.948722712035,-8.215146166881624,-6572.116933505299,3.192289736508423,2553.8317892067384,0,0.0,0,0.0,8,0.01,0,0.0,792,0,6,6,0,0,0,2,0,2,0,2,-53.67949749594817,19.959999999999333,0.2531636369566904,2.6160480487900486,0.1211317671654471,0.3851955067479337,1.093856959911267,2.6160480487900486
Cold start + gate,73,57600,58400,800,-11.687072881125022,-9349.658304900018,-8.792947777537206,-7034.358222029765,2.8941251035878146,2315.300082870252,0,0.0,0,0.0,14,0.0175,0,0.0,786,0,8,8,0,0,0,6,0,6,0,6,-57.4991415798371,18.271088420073823,0.228324964047701,2.433291006894194,0.1252604636042744,0.3313894644911276,1.097106461660076,2.433291006894194
Cold start + gate,74,58400,59200,800,-8.054789691744695,-6443.831753395756,-7.633925017445962,-6107.1400139567695,0.420864674298733,336.6917394389864,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,9,9,0,0,0,2,0,2,0,2,-51.39198332975974,5.447891390580159,0.2423337686976012,2.713396625830285,0.1253293329832982,0.3593382044119042,1.0676153393245855,2.713396625830285
Cold start + gate,75,59200,60000,800,-7.183114044324976,-5746.49123545998,-6.781665953337022,-5425.332762669617,0.4014480909879539,321.15847279036313,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,5,5,0,0,0,4,0,4,0,4,-51.94167815086234,4.124957640385473,0.2160480633541859,2.7852494302121613,0.1181663003977102,0.3139298263106616,1.060687219557638,2.7852494302121613
Cold start + gate,76,60000,60800,800,-7.234707950079792,-5787.766360063833,-6.6371942016139,-5309.75536129112,0.5975137484658919,478.0109987727136,0,0.0,0,0.0,15,0.01875,0,0.0,785,0,12,12,0,0,0,3,0,3,0,3,-52.72828145322774,4.674814680556878,0.2119181335368141,2.759152694105694,0.1165143793135094,0.3073218877601187,1.025067673719334,2.759152694105694
Cold start + gate,77,60800,61600,800,-8.338071772676532,-6670.457418141225,-7.530000497488642,-6024.000397990914,0.8080712751878895,646.4570201503116,0,0.0,0,0.0,15,0.01875,0,0.0,785,0,13,13,0,0,0,2,0,2,0,2,-53.32719905585168,9.502822735367705,0.2137453940492093,2.3552150763661643,0.1263252066873336,0.301165581411085,1.1178835971515846,2.3552150763661643
Cold start + gate,78,61600,62400,800,-7.762921614508543,-6210.337291606835,-7.017276416533105,-5613.821133226484,0.745645197975439,596.5161583803513,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,5,5,0,0,0,4,1,4,1,4,-53.8359211030355,10.802381318807605,0.2251912409214164,3.124620575752885,0.123042328701879,0.3273401531409537,1.0538754893027558,3.124620575752885
Cold start + gate,79,62400,63200,800,-9.73489693124614,-7787.917544996912,-7.776510662792078,-6221.208530233663,1.9583862684540605,1566.7090147632482,0,0.0,0,0.0,7,0.00875,0,0.0,793,0,5,5,0,0,0,2,0,2,0,2,-72.23081700958733,17.338914975556676,0.2249356539499978,2.7438052537966087,0.1269826489192728,0.3228886589807228,1.103101155075168,2.7438052537966087
Cold start + gate,80,63200,64000,800,-7.148850664248617,-5719.080531398894,-7.105260207730109,-5684.208166184088,0.0435904565185084,34.87236521480676,0,0.0,0,0.0,2,0.0025,0,0.0,798,0,0,0,0,0,0,2,0,2,0,2,-55.5614971308961,1.5697325091809042,0.2218020327887532,2.687948112211757,0.124516887435288,0.3190871781422184,1.0994581646043344,2.687948112211757
Cold start + gate,81,64000,64800,800,-8.047946207143871,-6438.356965715097,-7.364749857826698,-5891.799886261359,0.6831963493171728,546.5570794537382,0,0.0,0,0.0,7,0.00875,0,0.0,793,0,6,6,0,0,0,1,0,1,0,1,-57.84289983900135,8.858513166959938,0.2347780896048246,2.942331892143727,0.1241280522819147,0.3454281269277345,1.066029311650126,2.942331892143727
Cold start + gate,82,64800,65600,800,-9.001576203860484,-7201.260963088387,-7.465640492020912,-5972.512393616729,1.5359357118395718,1228.7485694716574,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,6,6,0,0,0,3,0,3,0,3,-67.78454165141011,16.898387012236512,0.2288083921326367,2.7021890908776527,0.1188337370683408,0.3387830471969326,1.0680690769587495,2.7021890908776527
Cold start + gate,83,65600,66400,800,-7.597277987676319,-6077.822390141056,-6.891266130179349,-5513.012904143479,0.7060118574969704,564.8094859975763,0,0.0,0,0.0,8,0.01,0,0.0,792,0,6,6,0,0,0,2,0,2,0,2,-67.78408581289113,10.567988458861818,0.2125834712077598,2.6225282730697472,0.1205300427196132,0.3046368996959064,1.0979848138933033,2.6225282730697472
Cold start + gate,84,66400,67200,800,-6.833240953455418,-5466.592762764334,-6.59261232390138,-5274.089859121104,0.2406286295540373,192.5029036432299,0,0.0,0,0.0,8,0.01,0,0.0,792,0,6,6,0,0,0,2,0,2,0,2,-60.83170919245004,3.108821150809433,0.2042022380058621,2.6028309526047906,0.1195883779158033,0.2888160980959209,1.0688009563599938,2.6028309526047906
Cold start + gate,85,67200,68000,800,-10.363431676258706,-8290.745341006965,-7.578050345453525,-6062.44027636282,2.785381330805181,2228.3050646441447,0,0.0,0,0.0,14,0.0175,0,0.0,786,0,11,11,0,0,0,3,0,3,0,3,-67.08371608738753,19.80229057209561,0.209507974171686,2.723743658333831,0.1199076811491129,0.2991082671942592,1.0624831291305612,2.723743658333831
Cold start + gate,86,68000,68800,800,-7.336075086700115,-5868.860069360093,-6.852025361712875,-5481.6202893703,0.4840497249872418,387.2397799897935,0,0.0,0,0.0,6,0.0075,0,0.0,794,0,4,4,0,0,0,2,0,2,0,2,-63.330963514686005,8.752761770787597,0.2265472763595218,3.0595988274370143,0.1220063822983012,0.3310881704207425,1.060218850693499,3.0595988274370143
Cold start + gate,87,68800,69600,800,-9.7727419874191,-7818.193589935279,-7.655201570297502,-6124.161256238001,2.1175404171215964,1694.032333697277,0,0.0,0,0.0,22,0.0275,0,0.0,778,0,17,17,0,0,0,5,0,5,0,5,-70.08081181428088,15.046750886065997,0.2411495739092966,2.6468296519435057,0.1203618250818622,0.3619373227367309,1.0790105209089886,2.6468296519435057
Cold start + gate,88,69600,70400,800,-6.930858351708728,-5544.686681366982,-6.442186957092615,-5153.749565674092,0.488671394616113,390.9371156928904,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,5,5,0,0,0,4,0,4,0,4,-67.03020754627232,6.567801335550464,0.2054826525098824,2.6757350761478733,0.117832613678735,0.2931326913410298,1.0627595529817624,2.6757350761478733
Cold start + gate,89,70400,71200,800,-7.612498660237842,-6089.998928190274,-7.030177467792908,-5624.141974234326,0.5823211924449335,465.8569539559468,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,6,6,0,0,0,3,0,3,0,3,-66.12406781062225,6.726979053068636,0.2021549073909586,2.558775851211749,0.1241299001800941,0.2801799146018232,1.1080285981912297,2.558775851211749
Cold start + gate,90,71200,72000,800,-7.233901515123921,-5787.121212099137,-6.762381463480506,-5409.905170784405,0.4715200516434147,377.2160413147318,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,6,6,0,0,0,4,0,4,0,4,-65.49495052958844,6.429406541314279,0.20257065207394,2.75025640346621,0.1239992899074206,0.2811420142404594,1.1251063247376338,2.75025640346621
Cold start + gate,91,72000,72800,800,-8.629701920837642,-6903.761536670114,-7.093688660899542,-5674.950928719634,1.5360132599381005,1228.8106079504803,0,0.0,0,0.0,12,0.015,0,0.0,788,0,4,4,0,0,0,8,0,8,0,8,-63.48981922095618,11.656701960834145,0.1931771613024351,2.610725566031249,0.1231349830182445,0.2632193395866258,1.0921604412911838,2.610725566031249
Cold start + gate,92,72800,73600,800,-7.245759884678185,-5796.607907742548,-6.820727669601419,-5456.582135681136,0.4250322150767661,340.0257720614129,0,0.0,0,0.0,13,0.01625,0,0.0,787,0,8,8,0,0,0,5,0,5,0,5,-69.41453819593619,4.604482612646474,0.207965727177709,2.730525601936506,0.1229363647097493,0.2929950896456686,1.131154391601303,2.730525601936506
Cold start + gate,93,73600,74400,800,-8.907024038803565,-7125.619231042852,-7.53842358188689,-6030.738865509512,1.368600456916676,1094.8803655333409,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,6,6,0,0,0,4,0,4,0,4,-64.14757834197337,12.54434036688873,0.2169620373111062,2.612559579295805,0.122149871634731,0.3117742029874814,1.1399834745940185,2.612559579295805
Cold start + gate,94,74400,75200,800,-6.795085906197976,-5436.068724958381,-6.6197615443258,-5295.80923546064,0.1753243618721766,140.2594894977413,0,0.0,0,0.0,5,0.00625,0,0.0,795,0,2,2,0,0,0,3,0,3,0,3,-66.81361460729568,4.430149565731649,0.2211815709256574,2.815272544629522,0.1193947422151273,0.3229683996361875,1.1009075344694597,2.815272544629522
Cold start + gate,95,75200,76000,800,-10.081918802862326,-8065.535042289861,-7.799282642993665,-6239.4261143949325,2.282636159868661,1826.108927894929,0,0.0,0,0.0,18,0.0225,0,0.0,782,0,11,11,0,0,0,7,0,7,0,7,-68.0512170266527,10.113788462594044,0.2331671446160975,3.074589351912038,0.1337537997722855,0.3325804894599096,1.0795066034861924,3.074589351912038
Cold start + gate,96,76000,76800,800,-10.21490374820893,-8171.922998567144,-7.192526513096246,-5754.021210476997,3.022377235112685,2417.901788090148,0,0.0,0,0.0,13,0.01625,0,0.0,787,0,7,7,0,0,0,6,0,6,0,6,-75.98241949222756,18.109945216771365,0.2209346669305426,2.7478332473202727,0.1179402355168801,0.3239290983442052,1.0919782543835337,2.7478332473202727
Cold start + gate,97,76800,77600,800,-7.310794058397079,-5848.635246717663,-6.624325821422527,-5299.460657138022,0.6864682369745513,549.1745895796411,0,0.0,0,0.0,14,0.0175,0,0.0,786,0,10,10,0,0,0,4,0,4,0,4,-66.75139071536398,6.586935670018912,0.202513903599419,2.648918805286769,0.119679053822175,0.285348753376663,1.0826705484701078,2.648918805286769
Cold start + gate,98,77600,78400,800,-6.775670695288588,-5420.53655623087,-6.440193388077923,-5152.154710462339,0.3354773072106626,268.3818457685301,0,0.0,0,0.0,12,0.015,0,0.0,788,0,7,7,0,0,0,5,0,5,0,5,-64.61638260996347,5.465583235935509,0.1940160531071321,2.689217309775984,0.1232773404584233,0.2647547657558408,1.143121793699509,2.689217309775984
Cold start + gate,99,78400,79200,800,-7.196221795724309,-5756.977436579447,-6.364957236972964,-5091.965789578371,0.831264558751345,665.011647001076,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,7,7,0,0,0,4,0,4,0,4,-72.59029579067555,10.320138845972073,0.1982008629778633,2.789624567107296,0.1158723094410058,0.2805294165147208,1.0724971287731142,2.789624567107296
Cold start + gate,100,79200,80000,800,-7.737838286617092,-6190.270629293674,-6.608997964427322,-5287.198371541857,1.12884032218977,903.072257751816,0,0.0,0,0.0,18,0.0225,0,0.0,782,0,10,10,0,0,0,8,0,8,0,8,-70.127444326989,7.6747447252564545,0.190899877794797,2.5946134255648303,0.1221444447758108,0.2596553108137831,1.133711540841002,2.5946134255648303
Cold start + gate,101,80000,80800,800,-8.606269359830161,-6885.01548786413,-7.231779398463966,-5785.423518771173,1.3744899613661945,1099.5919690929557,0,0.0,0,0.0,8,0.01,0,0.0,792,0,5,5,0,0,0,3,0,3,0,3,-72.08996673947865,13.356326166376226,0.2176315271024442,2.745040865661281,0.1203616016293659,0.3149014525755225,1.109672568142622,2.745040865661281
Cold start + gate,102,80800,81600,800,-6.6179281092562725,-5294.342487405018,-6.3317091956313565,-5065.367356505085,0.2862189136249173,228.97513089993387,0,0.0,0,0.0,8,0.01,0,0.0,792,0,3,3,0,0,0,5,0,5,0,5,-70.8540254860444,4.005616278283879,0.2025439879502206,2.4834281475754665,0.118520314721206,0.2865676611792352,1.0613465007515246,2.4834281475754665
Cold start + gate,103,81600,82400,800,-7.819181376632327,-6255.345101305861,-7.1507199810130615,-5720.575984810449,0.6684613956192643,534.7691164954115,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,7,7,0,0,0,4,0,4,0,4,-60.13550135844287,10.033068289066534,0.2205553208687141,2.8941677844766787,0.1292128644117054,0.3118977773257228,1.1233686566503769,2.8941677844766787
Cold start + gate,104,82400,83200,800,-6.679970541680658,-5343.976433344526,-6.307073942007464,-5045.659153605971,0.3728965996731932,298.3172797385546,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,6,6,0,0,0,3,0,3,0,3,-70.85493526088817,5.255867497648637,0.2115231755581348,2.63293185834624,0.1184804090007146,0.3045659421155551,1.0655560332553136,2.63293185834624
Cold start + gate,105,83200,84000,800,-9.2207858851181,-7376.62870809448,-7.014217108406797,-5611.373686725437,2.206568776711304,1765.255021369043,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,6,6,0,0,0,4,0,4,0,4,-72.23712557173656,14.777079903974736,0.212358599026564,2.852705727403816,0.1262724981045383,0.2984446999485897,1.1103754135033037,2.852705727403816
Cold start + gate,106,84000,84800,800,-6.884203050128508,-5507.362440102806,-6.190845252124102,-4952.676201699282,0.6933577980044059,554.6862384035247,0,0.0,0,0.0,12,0.015,0,0.0,788,0,7,7,0,0,0,5,0,5,0,5,-72.92706078825074,8.521097715781792,0.2029015457071868,2.703470050279748,0.1150346325558227,0.290768458858551,1.053083322380449,2.703470050279748
Cold start + gate,107,84800,85600,800,-8.6053207091191,-6884.256567295281,-6.432097331804374,-5145.677865443499,2.173223377314726,1738.5787018517806,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,7,7,0,0,0,2,0,2,0,2,-67.02862108533907,15.168387698892047,0.1939449799671794,2.7218671517129565,0.1168128146566263,0.2710771452777324,1.101849624752434,2.7218671517129565
Cold start + gate,108,85600,86400,800,-8.44564559147439,-6756.516473179512,-6.603327969522306,-5282.662375617845,1.8423176219520825,1473.854097561666,0,0.0,0,0.0,17,0.02125,0,0.0,783,0,12,12,0,0,0,5,0,5,0,5,-67.99131286143245,12.374758202056393,0.1952207528285686,2.5439650432268195,0.1197251501795163,0.2707163554776208,1.0815284595418992,2.5439650432268195
Cold start + gate,109,86400,87200,800,-7.702595346683756,-6162.076277347005,-6.24375723640084,-4995.005789120672,1.458838110282917,1167.0704882263335,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,8,8,0,0,0,3,0,3,0,3,-58.9933550189387,11.033722311314868,0.1891933442344998,2.6209639990076994,0.1185210249711736,0.259865663497826,1.089740100582072,2.6209639990076994
Cold start + gate,110,87200,88000,800,-7.594824923360631,-6075.859938688505,-6.864296254930732,-5491.437003944586,0.7305286684298994,584.4229347439195,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,5,5,0,0,0,5,0,5,0,5,-62.47113690048559,8.483976963985395,0.2085609585393629,2.650717032040575,0.1249532749071768,0.2921686421715489,1.0763072830440548,2.650717032040575
Cold start + gate,111,88000,88800,800,-10.143588749334414,-8114.870999467531,-6.828969830115689,-5463.175864092551,3.3146189192187245,2651.69513537498,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,3,3,0,0,0,6,0,6,0,6,-67.37374155120642,19.27853086500432,0.1983544722804243,2.703039834153685,0.1185880740102639,0.2781208705505846,1.103642138432066,2.703039834153685
Cold start + gate,112,88800,89600,800,-6.261177061834939,-5008.941649467951,-5.99141172238378,-4793.129377907024,0.2697653394511599,215.812271560928,0,0.0,0,0.0,12,0.015,0,0.0,788,0,7,7,0,0,0,5,0,5,0,5,-70.98010876285025,2.921426028910094,0.1951215817161968,2.5878413803102944,0.1170808307563745,0.2731623326760191,1.0863121210758613,2.5878413803102944
Cold start + gate,113,89600,90400,800,-6.936575572361407,-5549.260457889125,-6.223731558048323,-4978.985246438659,0.7128440143130811,570.2752114504649,0,0.0,0,0.0,13,0.01625,0,0.0,787,0,8,8,0,0,0,5,0,5,0,5,-67.72531610041358,7.263238909085882,0.1844780688911268,2.576533613883612,0.1210232905367918,0.2479328472454618,1.104951168481839,2.576533613883612
Cold start + gate,114,90400,91200,800,-6.887408320300915,-5509.926656240732,-6.262239037736308,-5009.791230189047,0.625169282564607,500.1354260516856,0,0.0,0,0.0,12,0.015,0,0.0,788,0,8,8,0,0,0,4,0,4,0,4,-73.87294614171697,5.939000317878475,0.1969419620086463,2.433558812076569,0.1221544690437232,0.2717294549735695,1.118737435778807,2.433558812076569
Cold start + gate,115,91200,92000,800,-6.489047450957373,-5191.237960765899,-6.060775253798544,-4848.620203038836,0.4282721971588284,342.6177577270627,0,0.0,0,0.0,5,0.00625,0,0.0,795,0,2,2,0,0,0,3,0,3,0,3,-62.26271086111888,9.169035110912713,0.1936638092806004,2.6187185779052697,0.1166901563986687,0.270637462162532,1.0823300612694688,2.6187185779052697
Cold start + gate,116,92000,92800,800,-7.237086109931175,-5789.66888794494,-6.523409981657908,-5218.727985326326,0.7136761282732685,570.9409026186148,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,6,6,0,0,0,4,0,4,0,4,-63.92187177507333,9.099569827161964,0.2290753038160237,3.0612189510164853,0.1218501750160462,0.3363004326160013,1.067605848432152,3.0612189510164853
Cold start + gate,117,92800,93600,800,-10.693138816593018,-8554.511053274415,-7.2626817713157505,-5810.1454170526,3.430457045277268,2744.3656362218144,0,0.0,0,0.0,14,0.0175,0,0.0,786,0,12,12,0,0,0,2,0,2,0,2,-63.8681722047653,18.208479214575647,0.238336221857652,2.9724003094164573,0.1168185876042797,0.3598538561110243,1.113432327350218,2.9724003094164573
Cold start + gate,118,93600,94400,800,-6.498046907971723,-5198.437526377378,-6.3099327182505,-5047.9461746004,0.1881141897212221,150.49135177697775,0,0.0,0,0.0,9,0.01125,0,0.0,791,0,6,6,0,0,0,3,0,3,0,3,-64.23559706589526,2.7174978378566714,0.2366582558999755,2.7783013376965187,0.1165429498031422,0.3567735619968088,1.073692683572785,2.7783013376965187
Cold start + gate,119,94400,95200,800,-11.433501333913348,-9146.801067130678,-7.62522190652798,-6100.177525222383,3.8082794273853686,3046.623541908295,0,0.0,0,0.0,18,0.0225,0,0.0,782,0,8,8,0,0,0,10,0,10,0,10,-66.68421593202447,14.425764876453776,0.2225161950476257,2.977589011914461,0.13223569607361,0.3127966940216414,1.1055579307298204,2.977589011914461
Cold start + gate,120,95200,96000,800,-6.745278387112251,-5396.2227096898005,-5.651612779800489,-4521.290223840391,1.0936656073117617,874.9324858494093,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,1,1,0,0,0,9,0,9,0,9,-68.68152106201592,6.876596052646637,0.1836255104252104,2.5809873254582385,0.1166842878155824,0.2505667330348383,1.0523691719875783,2.5809873254582385
Cold start + gate,121,96000,96800,800,-5.895965756870632,-4716.772605496506,-5.574306276146109,-4459.445020916887,0.3216594807245234,257.3275845796188,0,0.0,0,0.0,11,0.01375,0,0.0,789,0,5,5,0,0,0,6,0,6,0,6,-67.45129984905645,3.083055169582366,0.1836679972310765,2.42575066105627,0.115826438125004,0.2515095563371491,1.0767294369347185,2.42575066105627
Cold start + gate,122,96800,97600,800,-6.124502895435126,-4899.6023163481,-5.813792832253138,-4651.03426580251,0.3107100631819882,248.56805054559055,0,0.0,0,0.0,7,0.00875,0,0.0,793,0,3,3,0,0,0,4,0,4,0,4,-78.5835476958606,7.305861470429584,0.2037887893227025,2.9076259499499315,0.1147428929779567,0.2928346856674483,1.076107315494748,2.9076259499499315
Cold start + gate,123,97600,98400,800,-6.676411156985657,-5341.128925588526,-6.151610652174867,-4921.288521739893,0.5248005048107903,419.84040384863226,0,0.0,0,0.0,10,0.0125,0,0.0,790,0,4,4,0,0,0,6,0,6,0,6,-73.92273045144248,9.36561501176765,0.2121920742672034,2.6697814725847597,0.1146970633115386,0.3096870852228682,1.0557389483968658,2.6697814725847597
Cold start + gate,124,98400,99200,800,-6.217972720273856,-4974.378176219085,-6.125567876510288,-4900.45430120823,0.0924048437635679,73.92387501085433,0,0.0,0,0.0,5,0.00625,0,0.0,795,0,1,1,0,0,0,4,0,4,0,4,-59.63412828984804,1.6324498832225798,0.2220518622078917,2.93029509477401,0.1143063572031196,0.3297973672126637,1.0578884662935204,2.93029509477401
Cold start + gate,125,99200,100000,800,-7.306171192812644,-5844.936954250115,-6.415510150769925,-5132.40812061594,0.8906610420427202,712.5288336341762,0,0.0,0,0.0,18,0.0225,0,0.0,782,0,13,13,0,0,0,4,1,4,1,4,-70.43397144396556,5.2968669395155805,0.2170997436169234,2.753843535668977,0.1180412903134743,0.3161581969203726,1.0998594092492495,2.753843535668977
